timestamp_ms,label,ax,ay,az,gx,gy,gz
870343,WALKING,-1.192871,-0.287598,-0.147949,9.277344,59.570309,53.588863
870363,WALKING,-1.091797,-0.325684,-0.100342,-4.333496,85.876457,68.847656
870383,WALKING,-0.977417,-0.298950,0.023682,-31.005857,102.172844,84.594719
870403,WALKING,-0.885620,-0.167847,0.078003,-57.067867,95.336906,87.585442
870423,WALKING,-0.878540,0.072510,0.004272,-64.697266,71.472168,70.739746
870443,WALKING,-0.996094,0.095337,-0.120605,-33.508301,46.264645,57.861324
870463,WALKING,-1.133911,-0.071533,-0.129761,32.104492,20.263670,57.189938
870483,WALKING,-1.168213,-0.250732,-0.022583,84.533684,1.953125,54.809566
870503,WALKING,-1.114990,-0.354980,0.039551,67.199707,-0.732422,55.419918
870523,WALKING,-0.920166,-0.218994,0.034912,4.882812,4.760742,48.950191
870543,WALKING,-0.737671,-0.071655,0.003052,-33.325195,6.225585,31.249998
870563,WALKING,-0.667603,-0.124146,-0.037354,-32.104492,-5.676269,23.864744
870583,WALKING,-0.646973,-0.110107,-0.049438,-6.896972,-20.507811,22.888182
870603,WALKING,-0.670532,-0.111572,-0.038208,13.793944,-29.174803,15.319823
870623,WALKING,-0.720459,-0.129883,-0.015137,13.305663,-26.794432,1.220703
870643,WALKING,-0.758057,-0.164062,-0.017578,0.854492,-17.456055,-13.977050
870663,WALKING,-0.763184,-0.173828,-0.005493,-8.544922,-12.573241,-26.306150
870683,WALKING,-0.742554,-0.184448,0.004395,-5.920410,-15.380858,-37.231445
870703,WALKING,-0.715942,-0.190674,0.016846,3.601074,-20.080564,-47.119137
870723,WALKING,-0.704102,-0.208984,0.013916,17.639160,-22.827147,-57.128902
870743,WALKING,-0.746338,-0.297241,0.026123,32.592773,-19.470215,-65.490723
870763,WALKING,-0.771851,-0.377808,0.074585,38.208008,-12.634276,-61.462399
870783,WALKING,-0.834106,-0.496338,0.037720,43.884274,-6.896972,-44.860836
870803,WALKING,-0.920044,-0.620361,-0.034058,48.767086,-3.723144,-15.441894
870823,WALKING,-0.965088,-0.634766,-0.072388,47.668453,-5.432128,16.479492
870843,WALKING,-0.973022,-0.618530,-0.048584,46.752926,-4.333496,38.757324
870863,WALKING,-0.956665,-0.588745,-0.082764,57.312008,-2.136230,50.231930
870883,WALKING,-0.925415,-0.548340,-0.020142,67.199707,-1.831055,53.161617
870903,WALKING,-0.968140,-0.500854,0.151489,57.617184,8.300781,57.739254
870923,WALKING,-1.115723,-0.348022,0.134277,43.151852,18.188477,63.659664
870943,WALKING,-1.107422,0.064575,-0.314209,37.902832,-17.578125,52.307125
870963,WALKING,-1.091675,0.326782,0.001465,-44.494625,-27.465818,22.216795
